,timestamp,store_id,item_id,sales
110,2018-01-21,2,1,28.8458557129
111,2018-01-22,2,1,17.8386287689
112,2018-01-23,2,1,22.1133327484
113,2018-01-24,2,1,22.0326118469
114,2018-01-25,2,1,22.764728546100002
115,2018-01-26,2,1,25.648891449
116,2018-01-27,2,1,25.8525218964
117,2018-01-28,2,1,27.6868515015
118,2018-01-29,2,1,17.7332839966
119,2018-01-30,2,1,22.239721298200003
120,2018-01-31,2,1,21.6970157623
121,2018-02-01,2,1,27.4122486115
122,2018-02-02,2,1,28.1345558167
123,2018-02-03,2,1,31.2729492188
124,2018-02-04,2,1,33.188858032199995
125,2018-02-05,2,1,21.2972106934
126,2018-02-06,2,1,26.1120948792
127,2018-02-07,2,1,26.2470493317
128,2018-02-08,2,1,28.535375595100003
129,2018-02-09,2,1,30.404375076300003
130,2018-02-10,2,1,31.281692504899997
131,2018-02-11,2,1,33.1609230042
132,2018-02-12,2,1,22.9198932648
133,2018-02-13,2,1,25.1917572021
134,2018-02-14,2,1,25.681432724
135,2018-02-15,2,1,29.062669754
136,2018-02-16,2,1,28.8610363007
137,2018-02-17,2,1,30.977300643899998
138,2018-02-18,2,1,33.0478439331
139,2018-02-19,2,1,21.793239593499997
140,2018-02-20,2,1,25.399810791
141,2018-02-21,2,1,24.4490432739
142,2018-02-22,2,1,26.563222885100004
143,2018-02-23,2,1,28.643209457399998
144,2018-02-24,2,1,30.4714488983
145,2018-02-25,2,1,33.3413009644
146,2018-02-26,2,1,21.3670272827
147,2018-02-27,2,1,25.643909454299997
148,2018-02-28,2,1,28.0320510864
149,2018-03-01,2,1,31.8221759796
150,2018-03-02,2,1,34.2645683289
151,2018-03-03,2,1,37.9001541138
152,2018-03-04,2,1,40.1557426453
153,2018-03-05,2,1,25.391592025799998
154,2018-03-06,2,1,31.2524204254
155,2018-03-07,2,1,29.9808883667
156,2018-03-08,2,1,32.419326782199995
157,2018-03-09,2,1,34.313068389899996
158,2018-03-10,2,1,36.3934326172
159,2018-03-11,2,1,38.8419952393
160,2018-03-12,2,1,25.0623245239
161,2018-03-13,2,1,29.187736511199997
162,2018-03-14,2,1,29.6276435852
163,2018-03-15,2,1,29.7579097748
164,2018-03-16,2,1,32.9384460449
165,2018-03-17,2,1,34.800399780300005
166,2018-03-18,2,1,38.3358078003
167,2018-03-19,2,1,25.580976486199997
168,2018-03-20,2,1,30.6246204376
169,2018-03-21,2,1,29.8371219635
170,2018-03-22,2,1,31.4459381104
171,2018-03-23,2,1,33.9405479431
172,2018-03-24,2,1,35.7770423889
173,2018-03-25,2,1,38.1578521729
174,2018-03-26,2,1,24.878755569499997
175,2018-03-27,2,1,28.893201828000002
176,2018-03-28,2,1,30.812368392899998
177,2018-03-29,2,1,31.4019260406
178,2018-03-30,2,1,33.011825561500004
179,2018-03-31,2,1,37.5156326294
180,2018-01-01,3,1,14.304587364200001
181,2018-01-02,3,1,18.8547954559
182,2018-01-03,3,1,19.4138793945
183,2018-01-04,3,1,20.874792099
184,2018-01-05,3,1,22.2330913544
185,2018-01-06,3,1,24.0990009308
186,2018-01-07,3,1,25.3033294678
187,2018-01-08,3,1,16.9799499512
188,2018-01-09,3,1,20.7408370972
189,2018-01-10,3,1,19.47290802
190,2018-01-11,3,1,21.5810070038
191,2018-01-12,3,1,23.167818069499997
192,2018-01-13,3,1,24.4924659729
193,2018-01-14,3,1,25.8955936432
194,2018-01-15,3,1,17.5820655823
195,2018-01-16,3,1,20.7592868805
196,2018-01-17,3,1,20.271423339800002
197,2018-01-18,3,1,21.713367462199997
198,2018-01-19,3,1,23.2676811218
199,2018-01-20,3,1,24.1907920837
200,2018-01-21,3,1,25.934247970599998
201,2018-01-22,3,1,18.848695755
202,2018-01-23,3,1,20.888278961199997
203,2018-01-24,3,1,20.7805767059
204,2018-01-25,3,1,22.136869430500003
205,2018-01-26,3,1,23.3189296722
206,2018-01-27,3,1,24.7154140472
207,2018-01-28,3,1,25.747880935700003
208,2018-01-29,3,1,17.6696414948
209,2018-01-30,3,1,19.4828510284
210,2018-01-31,3,1,20.5416030884
211,2018-02-01,3,1,25.223476409899998
212,2018-02-02,3,1,26.4216823578
213,2018-02-03,3,1,29.837900161700002
214,2018-02-04,3,1,29.941762924200003
215,2018-02-05,3,1,19.191841125499998
216,2018-02-06,3,1,22.904012680100003
217,2018-02-07,3,1,22.532815933200002
218,2018-02-08,3,1,24.807971954299997
219,2018-02-09,3,1,26.2937526703
220,2018-02-10,3,1,29.4721279144
221,2018-02-11,3,1,30.1268863678
222,2018-02-12,3,1,21.87084198
223,2018-02-13,3,1,23.1970863342
224,2018-02-14,3,1,23.8889865875
225,2018-02-15,3,1,24.8378257751
226,2018-02-16,3,1,24.7232265472
227,2018-02-17,3,1,28.022071838400002
228,2018-02-18,3,1,29.5446090698
229,2018-02-19,3,1,18.9709529877
230,2018-02-20,3,1,23.5241851807
231,2018-02-21,3,1,23.201057434099997
232,2018-02-22,3,1,24.8393917084
233,2018-02-23,3,1,25.3002929688
234,2018-02-24,3,1,27.8162994385
235,2018-02-25,3,1,29.720554351799997
236,2018-02-26,3,1,19.4311828613
237,2018-02-27,3,1,22.3298225403
238,2018-02-28,3,1,22.789999008200002
239,2018-03-01,3,1,27.5650672913
240,2018-03-02,3,1,29.722351074200002
241,2018-03-03,3,1,30.7899723053
242,2018-03-04,3,1,32.8881645203
243,2018-03-05,3,1,22.4742145538
244,2018-03-06,3,1,26.1802520752
245,2018-03-07,3,1,25.857568740799998
246,2018-03-08,3,1,28.902946472199996
247,2018-03-09,3,1,29.715826034499997
248,2018-03-10,3,1,32.574810028099996
249,2018-03-11,3,1,36.6116027832
250,2018-03-12,3,1,23.2992858887
251,2018-03-13,3,1,27.1897125244
252,2018-03-14,3,1,28.027368545500003
253,2018-03-15,3,1,29.2474308014
254,2018-03-16,3,1,30.6335067749
255,2018-03-17,3,1,33.6795501709
256,2018-03-18,3,1,32.7263298035
257,2018-03-19,3,1,22.3113708496
258,2018-03-20,3,1,25.544946670500003
259,2018-03-21,3,1,26.9263267517
260,2018-03-22,3,1,28.8089942932
261,2018-03-23,3,1,29.966512680100003
262,2018-03-24,3,1,32.272304534899995
263,2018-03-25,3,1,34.2300300598
264,2018-03-26,3,1,22.898792266799997
265,2018-03-27,3,1,26.3750667572
266,2018-03-28,3,1,26.194723129299998
267,2018-03-29,3,1,29.8725070953
268,2018-03-30,3,1,30.899419784499997
269,2018-03-31,3,1,34.0240745544
270,2018-01-01,4,1,15.901388168299999
271,2018-01-02,4,1,18.2294464111
272,2018-01-03,4,1,18.8625507355
273,2018-01-04,4,1,19.7901744843
274,2018-01-05,4,1,21.3269386292
275,2018-01-06,4,1,23.0845279694
276,2018-01-07,4,1,24.5393218994
277,2018-01-08,4,1,15.7817878723
278,2018-01-09,4,1,19.5832977295
279,2018-01-10,4,1,19.137956619300002
280,2018-01-11,4,1,21.3675613403
281,2018-01-12,4,1,22.325080871599997
282,2018-01-13,4,1,23.2797546387
283,2018-01-14,4,1,24.044916153000003
284,2018-01-15,4,1,16.797996520999998
285,2018-01-16,4,1,18.0236473083
286,2018-01-17,4,1,18.2879734039
287,2018-01-18,4,1,20.7939434052
288,2018-01-19,4,1,21.3226737976
289,2018-01-20,4,1,23.578010559099997
290,2018-01-21,4,1,23.9555702209
291,2018-01-22,4,1,15.988921165499999
292,2018-01-23,4,1,19.5289154053
293,2018-01-24,4,1,18.1879882812
294,2018-01-25,4,1,20.1470222473
295,2018-01-26,4,1,20.6376724243
296,2018-01-27,4,1,22.5482616425
297,2018-01-28,4,1,24.748250961300002
298,2018-01-29,4,1,15.3116540909
299,2018-01-30,4,1,18.0811500549
300,2018-01-31,4,1,18.0375518799
301,2018-02-01,4,1,22.7551078796
302,2018-02-02,4,1,23.6885623932
303,2018-02-03,4,1,25.668806076
304,2018-02-04,4,1,27.5202941895
305,2018-02-05,4,1,18.5418128967
306,2018-02-06,4,1,22.2585830688
307,2018-02-07,4,1,22.0528373718
308,2018-02-08,4,1,22.7772102356
309,2018-02-09,4,1,24.0011863708
310,2018-02-10,4,1,25.676647186300002
311,2018-02-11,4,1,25.4615383148
312,2018-02-12,4,1,17.6642608643
313,2018-02-13,4,1,19.991567611700003
314,2018-02-14,4,1,20.2263126373
315,2018-02-15,4,1,20.8656196594
316,2018-02-16,4,1,22.8090286255
317,2018-02-17,4,1,24.3875179291
318,2018-02-18,4,1,25.910673141500002
319,2018-02-19,4,1,18.5479240417
320,2018-02-20,4,1,20.445268630999998
321,2018-02-21,4,1,20.3398017883
322,2018-02-22,4,1,21.9951820374
323,2018-02-23,4,1,23.680507659899998
324,2018-02-24,4,1,26.1709327698
325,2018-02-25,4,1,26.528121948200003
326,2018-02-26,4,1,17.2310638428
327,2018-02-27,4,1,20.6833286285
328,2018-02-28,4,1,21.2696723938
329,2018-03-01,4,1,24.989219665500002
330,2018-03-02,4,1,28.281503677399996
331,2018-03-03,4,1,28.4524040222
332,2018-03-04,4,1,30.4505596161
333,2018-03-05,4,1,21.0728626251
334,2018-03-06,4,1,24.7419548035
335,2018-03-07,4,1,24.5532531738
336,2018-03-08,4,1,26.460653305100003
337,2018-03-09,4,1,27.2375907898
338,2018-03-10,4,1,28.518819809
339,2018-03-11,4,1,31.578449249299997
340,2018-03-12,4,1,20.0743198395
341,2018-03-13,4,1,23.8769016266
342,2018-03-14,4,1,24.134143829299997
343,2018-03-15,4,1,25.7563972473
344,2018-03-16,4,1,27.7670326233
345,2018-03-17,4,1,29.8667144775
346,2018-03-18,4,1,30.3273105621
347,2018-03-19,4,1,20.8318767548
348,2018-03-20,4,1,23.9466896057
349,2018-03-21,4,1,23.6595420837
350,2018-03-22,4,1,26.374855041500002
351,2018-03-23,4,1,26.6558532715
352,2018-03-24,4,1,28.6672477722
353,2018-03-25,4,1,30.2350959778
354,2018-03-26,4,1,21.042184829700002
355,2018-03-27,4,1,23.2847423553
356,2018-03-28,4,1,23.1481723785
357,2018-03-29,4,1,24.244026184099997
358,2018-03-30,4,1,26.044912338299998
359,2018-03-31,4,1,27.89012146
360,2018-01-01,5,1,10.6855669022
361,2018-01-02,5,1,12.1053199768
362,2018-01-03,5,1,12.5922555923
363,2018-01-04,5,1,13.6229248047
364,2018-01-05,5,1,15.6096858978
365,2018-01-06,5,1,15.3289756775
366,2018-01-07,5,1,17.488462448099998
367,2018-01-08,5,1,12.0288171768
368,2018-01-09,5,1,13.3842258453
369,2018-01-10,5,1,13.5774898529
370,2018-01-11,5,1,14.2319326401
371,2018-01-12,5,1,15.0210704803
372,2018-01-13,5,1,15.6416788101
373,2018-01-14,5,1,17.085565567
374,2018-01-15,5,1,11.2999410629
375,2018-01-16,5,1,14.0914039612
376,2018-01-17,5,1,13.3573627472
377,2018-01-18,5,1,14.142294883699998
378,2018-01-19,5,1,15.190583229100001
379,2018-01-20,5,1,16.3270244598
380,2018-01-21,5,1,17.640586853
381,2018-01-22,5,1,11.647256851199998
382,2018-01-23,5,1,13.3783359528
383,2018-01-24,5,1,13.3555736542
384,2018-01-25,5,1,14.525211334200002
385,2018-01-26,5,1,15.2387666702
386,2018-01-27,5,1,16.165117263800003
387,2018-01-28,5,1,17.0823574066
388,2018-01-29,5,1,10.935214996300001
389,2018-01-30,5,1,13.9179067612
390,2018-01-31,5,1,13.781330108599999
391,2018-02-01,5,1,16.698049545299998
392,2018-02-02,5,1,17.1209812164
393,2018-02-03,5,1,19.042167663599997
394,2018-02-04,5,1,20.0919055939
395,2018-02-05,5,1,13.064709663399999
396,2018-02-06,5,1,15.231933593800001
397,2018-02-07,5,1,15.8426837921
398,2018-02-08,5,1,16.741830825799997
399,2018-02-09,5,1,16.9803562164
400,2018-02-10,5,1,18.5612335205
401,2018-02-11,5,1,19.2499980927
402,2018-02-12,5,1,13.8159151077
403,2018-02-13,5,1,15.495471954300001
404,2018-02-14,5,1,15.1039094925
405,2018-02-15,5,1,17.9438686371
406,2018-02-16,5,1,17.1219749451
407,2018-02-17,5,1,18.8038845062
408,2018-02-18,5,1,20.0044994354
409,2018-02-19,5,1,13.1377210617
410,2018-02-20,5,1,16.1527824402
411,2018-02-21,5,1,15.674280166600001
412,2018-02-22,5,1,15.805851936300002
413,2018-02-23,5,1,18.288444519000002
414,2018-02-24,5,1,19.7398300171
415,2018-02-25,5,1,20.6219940186
416,2018-02-26,5,1,13.8895521164
417,2018-02-27,5,1,15.7831544876
418,2018-02-28,5,1,17.2295246124
419,2018-03-01,5,1,19.3917808533
420,2018-03-02,5,1,21.2479801178
421,2018-03-03,5,1,21.9118289948
422,2018-03-04,5,1,24.445512771599997
423,2018-03-05,5,1,16.3627605438
424,2018-03-06,5,1,18.6486358643
425,2018-03-07,5,1,17.8109550476
426,2018-03-08,5,1,18.8068943024
427,2018-03-09,5,1,20.689851760899998
428,2018-03-10,5,1,21.4963932037
429,2018-03-11,5,1,23.7565097809
430,2018-03-12,5,1,15.411285400399999
431,2018-03-13,5,1,18.126033783
432,2018-03-14,5,1,18.8802089691
433,2018-03-15,5,1,18.6052131653
434,2018-03-16,5,1,20.8865566254
435,2018-03-17,5,1,21.129543304400002
436,2018-03-18,5,1,22.948474884
437,2018-03-19,5,1,15.567840576199998
438,2018-03-20,5,1,19.9954090118
439,2018-03-21,5,1,17.106716155999997
440,2018-03-22,5,1,17.6143531799
441,2018-03-23,5,1,19.6510906219
442,2018-03-24,5,1,22.1033763885
443,2018-03-25,5,1,23.093662262
444,2018-03-26,5,1,14.7419347763
445,2018-03-27,5,1,17.6387042999
446,2018-03-28,5,1,18.889411926300003
447,2018-03-29,5,1,18.801706314100002
448,2018-03-30,5,1,19.0080070496
449,2018-03-31,5,1,22.0234184265
450,2018-01-01,6,1,10.456193923999999
451,2018-01-02,6,1,12.066738128699999
452,2018-01-03,6,1,12.2491025925
453,2018-01-04,6,1,14.308278083800001
454,2018-01-05,6,1,13.994780540499999
455,2018-01-06,6,1,15.069724082899999
456,2018-01-07,6,1,15.9958200455
457,2018-01-08,6,1,10.0261230469
458,2018-01-09,6,1,12.3419618607
459,2018-01-10,6,1,13.3717908859
460,2018-01-11,6,1,13.8969717026
461,2018-01-12,6,1,15.2348747253
462,2018-01-13,6,1,15.3400774002
463,2018-01-14,6,1,16.3365840912
464,2018-01-15,6,1,11.278289794900001
465,2018-01-16,6,1,13.2145385742
466,2018-01-17,6,1,13.3845205307
467,2018-01-18,6,1,13.7295255661
468,2018-01-19,6,1,14.646682739300001
469,2018-01-20,6,1,16.0752792358
470,2018-01-21,6,1,16.6790599823
471,2018-01-22,6,1,10.5619945526
472,2018-01-23,6,1,13.5709581375
473,2018-01-24,6,1,12.8614273071
474,2018-01-25,6,1,14.139087677000001
475,2018-01-26,6,1,15.2361984253
476,2018-01-27,6,1,15.8881464005
477,2018-01-28,6,1,17.9932193756
478,2018-01-29,6,1,10.2694826126
479,2018-01-30,6,1,13.4625921249
480,2018-01-31,6,1,13.2150907516
481,2018-02-01,6,1,15.1516361237
482,2018-02-02,6,1,17.491645812999998
483,2018-02-03,6,1,18.5570468903
484,2018-02-04,6,1,19.2679691315
485,2018-02-05,6,1,13.532790184000001
486,2018-02-06,6,1,15.144237518299999
487,2018-02-07,6,1,14.144832611099998
488,2018-02-08,6,1,15.3172960281
489,2018-02-09,6,1,16.0595035553
490,2018-02-10,6,1,18.3444728851
491,2018-02-11,6,1,19.4642543793
492,2018-02-12,6,1,12.871253013599999
493,2018-02-13,6,1,14.0485687256
494,2018-02-14,6,1,14.4262399673
495,2018-02-15,6,1,16.1427173615
496,2018-02-16,6,1,17.348989486700003
497,2018-02-17,6,1,18.3941345215
498,2018-02-18,6,1,20.2075252533
499,2018-02-19,6,1,13.406112670899999
500,2018-02-20,6,1,15.9745025635
501,2018-02-21,6,1,14.7215681076
502,2018-02-22,6,1,15.8844270706
503,2018-02-23,6,1,17.082616806
504,2018-02-24,6,1,17.7656135559
505,2018-02-25,6,1,18.8190917969
506,2018-02-26,6,1,13.204615593
507,2018-02-27,6,1,14.5722322464
508,2018-02-28,6,1,14.4011011124
509,2018-03-01,6,1,18.5032844543
510,2018-03-02,6,1,20.0310764313
511,2018-03-03,6,1,22.1650028229
512,2018-03-04,6,1,22.6254177094
513,2018-03-05,6,1,15.933259964000001
514,2018-03-06,6,1,16.643289566
515,2018-03-07,6,1,17.4807548523
516,2018-03-08,6,1,18.9975852966
517,2018-03-09,6,1,20.6792030334
518,2018-03-10,6,1,21.5198631287
519,2018-03-11,6,1,23.0400619507
520,2018-03-12,6,1,15.5394821167
521,2018-03-13,6,1,17.2385749817
522,2018-03-14,6,1,17.9545898438
523,2018-03-15,6,1,18.4905261993
524,2018-03-16,6,1,18.9458580017
525,2018-03-17,6,1,21.5134296417
526,2018-03-18,6,1,22.6503181458
527,2018-03-19,6,1,15.0042409897
528,2018-03-20,6,1,16.9370536804
529,2018-03-21,6,1,17.847410202
530,2018-03-22,6,1,18.4956245422
531,2018-03-23,6,1,20.6936416626
532,2018-03-24,6,1,22.072412490799998
533,2018-03-25,6,1,23.796754836999998
534,2018-03-26,6,1,15.6989898682
535,2018-03-27,6,1,17.255275726300003
536,2018-03-28,6,1,18.5114250183
537,2018-03-29,6,1,19.0589237213
538,2018-03-30,6,1,20.413322448699997
539,2018-03-31,6,1,22.9130306244
540,2018-01-01,7,1,10.3255281448
541,2018-01-02,7,1,11.1638031006
542,2018-01-03,7,1,11.0031719208
543,2018-01-04,7,1,12.719877242999999
544,2018-01-05,7,1,12.9842262268
545,2018-01-06,7,1,15.1926164627
546,2018-01-07,7,1,15.0267972946
547,2018-01-08,7,1,9.7287817001
548,2018-01-09,7,1,12.795213699300001
549,2018-01-10,7,1,12.1200475693
550,2018-01-11,7,1,13.1416120529
551,2018-01-12,7,1,13.5380430222
552,2018-01-13,7,1,15.263309478800002
553,2018-01-14,7,1,15.1975336075
554,2018-01-15,7,1,9.6893444061
555,2018-01-16,7,1,11.4372720718
556,2018-01-17,7,1,11.6736087799
557,2018-01-18,7,1,12.0640106201
558,2018-01-19,7,1,13.7281227112
559,2018-01-20,7,1,14.257283210799999
560,2018-01-21,7,1,14.974874496500002
561,2018-01-22,7,1,9.8191204071
562,2018-01-23,7,1,11.559488296500001
563,2018-01-24,7,1,11.460269927999999
564,2018-01-25,7,1,12.602108001700001
565,2018-01-26,7,1,13.568660736099998
566,2018-01-27,7,1,14.653220176700001
567,2018-01-28,7,1,15.6358709335
568,2018-01-29,7,1,10.168969154400001
569,2018-01-30,7,1,12.5128364563
570,2018-01-31,7,1,12.607697486900001
571,2018-02-01,7,1,14.0557365417
572,2018-02-02,7,1,15.7062282562
573,2018-02-03,7,1,16.6674156189
574,2018-02-04,7,1,18.3305778503
575,2018-02-05,7,1,12.296575546300001
576,2018-02-06,7,1,13.969943046600001
577,2018-02-07,7,1,14.116415023800002
578,2018-02-08,7,1,14.992316246
579,2018-02-09,7,1,15.7128314972
580,2018-02-10,7,1,16.800588607799998
581,2018-02-11,7,1,17.2846088409
582,2018-02-12,7,1,12.365760803199999
583,2018-02-13,7,1,13.7277975082
584,2018-02-14,7,1,14.549311637899999
585,2018-02-15,7,1,15.784923553499999
586,2018-02-16,7,1,15.7983112335
587,2018-02-17,7,1,17.5843753815
588,2018-02-18,7,1,18.3020439148
589,2018-02-19,7,1,12.198281288099999
590,2018-02-20,7,1,14.1868181229
591,2018-02-21,7,1,13.3013830185
592,2018-02-22,7,1,15.0078821182
593,2018-02-23,7,1,16.1534633636
594,2018-02-24,7,1,17.2423152924
595,2018-02-25,7,1,18.0367393494
596,2018-02-26,7,1,12.03150177
597,2018-02-27,7,1,13.5306119919
598,2018-02-28,7,1,12.7209920883
599,2018-03-01,7,1,17.4778385162
600,2018-03-02,7,1,18.656496048
601,2018-03-03,7,1,19.6549377441
602,2018-03-04,7,1,20.2501411438
603,2018-03-05,7,1,13.8867006302
604,2018-03-06,7,1,14.7935714722
605,2018-03-07,7,1,16.075990676900002
606,2018-03-08,7,1,17.6734867096
607,2018-03-09,7,1,19.2058353424
608,2018-03-10,7,1,20.0483989716
609,2018-03-11,7,1,21.266479492200002
610,2018-03-12,7,1,15.311909675599999
611,2018-03-13,7,1,16.829902648900003
612,2018-03-14,7,1,17.3230705261
613,2018-03-15,7,1,18.5532112122
614,2018-03-16,7,1,19.7622203827
615,2018-03-17,7,1,20.7014141083
616,2018-03-18,7,1,20.3559150696
617,2018-03-19,7,1,13.212832450899999
618,2018-03-20,7,1,15.7368326187
619,2018-03-21,7,1,16.0545787811
620,2018-03-22,7,1,15.7542276382
621,2018-03-23,7,1,17.6663017273
622,2018-03-24,7,1,18.4857730865
623,2018-03-25,7,1,20.6816158295
624,2018-03-26,7,1,13.9035453796
625,2018-03-27,7,1,14.7808437347
626,2018-03-28,7,1,15.957322120699999
627,2018-03-29,7,1,16.6193733215
628,2018-03-30,7,1,18.4622879028
629,2018-03-31,7,1,20.2967987061
630,2018-01-01,8,1,18.178943634
631,2018-01-02,8,1,21.8676776886
632,2018-01-03,8,1,21.9157943726
633,2018-01-04,8,1,24.1876754761
634,2018-01-05,8,1,24.539899826
635,2018-01-06,8,1,25.8095035553
636,2018-01-07,8,1,27.6621608734
637,2018-01-08,8,1,17.697441101099997
638,2018-01-09,8,1,21.7375164032
639,2018-01-10,8,1,21.3751163483
640,2018-01-11,8,1,23.9608821869
641,2018-01-12,8,1,25.5607242584
642,2018-01-13,8,1,27.036489486700003
643,2018-01-14,8,1,27.423242569
644,2018-01-15,8,1,18.7345657349
645,2018-01-16,8,1,20.6879177094
646,2018-01-17,8,1,21.149560928299998
647,2018-01-18,8,1,23.9422302246
648,2018-01-19,8,1,24.318893432600003
649,2018-01-20,8,1,27.3152503967
650,2018-01-21,8,1,27.8245010376
651,2018-01-22,8,1,18.4508857727
652,2018-01-23,8,1,21.965312957800002
653,2018-01-24,8,1,20.0800933838
654,2018-01-25,8,1,22.1688079834
655,2018-01-26,8,1,23.3413238525
656,2018-01-27,8,1,25.877590179400002
657,2018-01-28,8,1,28.6033802032
658,2018-01-29,8,1,18.3362445831
659,2018-01-30,8,1,21.729103088400002
660,2018-01-31,8,1,21.508289337199997
661,2018-02-01,8,1,26.155210495
662,2018-02-02,8,1,27.9317436218
663,2018-02-03,8,1,30.3817825317
664,2018-02-04,8,1,32.291595459
665,2018-02-05,8,1,21.5332450867
666,2018-02-06,8,1,25.4750232697
667,2018-02-07,8,1,25.524717330900003
668,2018-02-08,8,1,26.5744094849
669,2018-02-09,8,1,28.626808166500002
670,2018-02-10,8,1,29.8699378967
671,2018-02-11,8,1,29.802772521999998
672,2018-02-12,8,1,20.5425662994
673,2018-02-13,8,1,23.283472061199998
674,2018-02-14,8,1,23.6743984222
675,2018-02-15,8,1,24.8124008179
676,2018-02-16,8,1,26.9665489197
677,2018-02-17,8,1,28.6063289642
678,2018-02-18,8,1,30.1826248169
679,2018-02-19,8,1,21.453289032
680,2018-02-20,8,1,24.2570590973
681,2018-02-21,8,1,23.9634475708
682,2018-02-22,8,1,26.3035678864
683,2018-02-23,8,1,28.4650745392
684,2018-02-24,8,1,31.0695953369
685,2018-02-25,8,1,31.262407302899998
686,2018-02-26,8,1,21.0020065308
687,2018-02-27,8,1,24.6861190796
688,2018-02-28,8,1,25.604602813699998
689,2018-03-01,8,1,30.8713932037
